head(2015-04-28 15:00 从monny导入)
"2014-12-25", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-12-24", "traffic-commute", "12.00", "", "CNY", "12.00", "CNY", ""
"2014-12-24", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-12-23", "meal", "5.00", "", "CNY", "5.00", "CNY", ""
"2014-12-21", "meal", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-12-21", "entertain", "70.00", "", "CNY", "70.00", "CNY", ""
"2014-12-21", "house-commodity", "105.00", "", "CNY", "105.00", "CNY", ""
"2014-12-19", "meal", "60.00", "", "CNY", "60.00", "CNY", ""
"2014-12-18", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-12-18", "meal", "77.00", "", "CNY", "77.00", "CNY", ""
"2014-12-18", "traffic-commute", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-12-17", "kid", "144.00", "", "CNY", "144.00", "CNY", "Timo's meal"
"2014-12-17", "entertain", "325.00", "", "CNY", "325.00", "CNY", ""
"2014-12-16", "traffic-commute", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-12-16", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-12-15", "dress", "200.00", "", "CNY", "200.00", "CNY", ""
"2014-12-14", "meal", "120.00", "", "CNY", "120.00", "CNY", ""
"2014-12-13", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-12-12", "house-commodity", "245.00", "", "CNY", "245.00", "CNY", ""
"2014-12-12", "house-commodity", "70.00", "", "CNY", "70.00", "CNY", ""
"2014-12-12", "refund", "", "1500.00", "CNY", "1500.00", "CNY", "培训费报销"
"2014-12-11", "dress", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-12-11", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-12-11", "salary", "", "1500.00", "CNY", "1500.00", "CNY", ""
"2014-12-10", "parent", "6088.00", "", "CNY", "6088.00", "CNY", "iphone6 给麻麻"
"2014-12-09", "entertain", "60.00", "", "CNY", "60.00", "CNY", ""
"2014-12-08", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-12-07", "dress", "100.00", "", "CNY", "100.00", "CNY", ""
"2014-12-06", "meal", "100.00", "", "CNY", "100.00", "CNY", ""
"2014-12-05", "kid", "60.00", "", "CNY", "60.00", "CNY", "Timo's"
"2014-12-04", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-12-03", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-12-01", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-11-30", "traffic-commute", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-11-28", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-11-28", "salary", "", "9150.00", "CNY", "9150.00", "CNY", ""
"2014-11-28", "meal", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-11-28", "meal", "158.00", "", "CNY", "158.00", "CNY", ""
"2014-11-27", "parent", "244.00", "", "CNY", "244.00", "CNY", "Q's mum cake"
"2014-11-27", "dress", "180.00", "", "CNY", "180.00", "CNY", ""
"2014-11-27", "entertain", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-11-27", "entertain", "27.00", "", "CNY", "27.00", "CNY", ""
"2014-11-27", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-11-27", "dress", "218.00", "", "CNY", "218.00", "CNY", ""
"2014-11-26", "kid", "30.00", "", "CNY", "30.00", "CNY", "Timo's meal"
"2014-11-26", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-11-26", "traffic-commute", "8.00", "", "CNY", "8.00", "CNY", ""
"2014-11-25", "meal", "35.00", "", "CNY", "35.00", "CNY", ""
"2014-11-25", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-11-24", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-11-24", "meal", "8.00", "", "CNY", "8.00", "CNY", ""
"2014-11-23", "entertain", "78.00", "", "CNY", "78.00", "CNY", ""
"2014-11-23", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-11-22", "entertain", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-11-19", "sport", "57.00", "", "CNY", "57.00", "CNY", ""
"2014-11-19", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-11-18", "skincare", "360.00", "", "CNY", "360.00", "CNY", "fancl卸妆油"
"2014-11-17", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-11-17", "meal", "14.00", "", "CNY", "14.00", "CNY", ""
"2014-11-16", "meal", "110.00", "", "CNY", "110.00", "CNY", ""
"2014-11-15", "entertain", "80.00", "", "CNY", "80.00", "CNY", ""
"2014-11-15", "dress", "500.00", "", "CNY", "500.00", "CNY", ""
"2014-11-14", "meal", "35.00", "", "CNY", "35.00", "CNY", ""
"2014-11-14", "entertain", "90.00", "", "CNY", "90.00", "CNY", ""
"2014-11-13", "house", "20000.00", "", "CNY", "20000.00", "CNY", ""
"2014-11-13", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-11-13", "meal", "5.00", "", "CNY", "5.00", "CNY", ""
"2014-11-13", "meal", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-11-12", "meal", "123.00", "", "CNY", "123.00", "CNY", ""
"2014-11-12", "entertain", "81.00", "", "CNY", "81.00", "CNY", ""
"2014-11-12", "refund", "", "5090.00", "CNY", "5090.00", "CNY", "报账"
"2014-11-11", "salary", "", "1500.00", "CNY", "1500.00", "CNY", ""
"2014-11-11", "house-commodity", "58.00", "", "CNY", "58.00", "CNY", "加湿器"
"2014-11-11", "house-commodity", "44.00", "", "CNY", "44.00", "CNY", "暖宝宝"
"2014-11-11", "house", "765.00", "", "CNY", "765.00", "CNY", "KOHLER花洒1个"
"2014-11-11", "house", "45.00", "", "CNY", "45.00", "CNY", "slippers"
"2014-11-11", "house-commodity", "628.00", "", "CNY", "628.00", "CNY", "fuji 拍立得"
"2014-11-11", "house-commodity", "70.00", "", "CNY", "70.00", "CNY", "sanitary towel ABC"
"2014-11-11", "house", "158.00", "", "CNY", "158.00", "CNY", "Harbor House毯子两个"
"2014-11-11", "dress", "1475.00", "", "CNY", "1475.00", "CNY", "沙驰包包"
"2014-11-11", "meal", "76.00", "", "CNY", "76.00", "CNY", "三只松鼠"
"2014-11-11", "house", "1378.00", "", "CNY", "1378.00", "CNY", "奥普风暖"
"2014-11-11", "house-commodity", "43.00", "", "CNY", "43.00", "CNY", "瑜伽垫"
"2014-11-11", "snack", "71.00", "", "CNY", "71.00", "CNY", "良品铺子"
"2014-11-11", "house-commodity", "279.00", "", "CNY", "279.00", "CNY", "Biotherm隔离"
"2014-11-10", "house-commodity", "160.00", "", "CNY", "160.00", "CNY", "tiger杯子"
"2014-11-09", "kid", "95.00", "", "CNY", "95.00", "CNY", "timo食物"
"2014-11-09", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-11-08", "house", "680.00", "", "CNY", "680.00", "CNY", "前锋热水器"
"2014-11-08", "house", "850.00", "", "CNY", "850.00", "CNY", "地砖加工费"
"2014-11-07", "dress", "105.00", "", "CNY", "105.00", "CNY", "袜子"
"2014-11-07", "meal", "86.00", "", "CNY", "86.00", "CNY", ""
"2014-11-07", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-11-07", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-11-06", "house", "3490.00", "", "CNY", "3490.00", "CNY", "老板抽油烟机+灶具"
"2014-11-05", "meal", "36.00", "", "CNY", "36.00", "CNY", ""
"2014-11-05", "house-commodity", "110.00", "", "CNY", "110.00", "CNY", ""
"2014-11-05", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-11-04", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-11-04", "traffic-commute", "5.00", "", "CNY", "5.00", "CNY", ""
"2014-11-04", "tax", "", "5100.00", "CNY", "5100.00", "CNY", "租金"
"2014-11-04", "meal", "66.00", "", "CNY", "66.00", "CNY", ""
"2014-11-03", "skincare", "980.00", "", "CNY", "980.00", "CNY", "喂儿护肤品哈哈"
"2014-11-02", "meal", "42.00", "", "CNY", "42.00", "CNY", ""
"2014-11-02", "meal", "35.00", "", "CNY", "35.00", "CNY", ""
"2014-11-01", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-10-31", "educate", "2500.00", "", "CNY", "2500.00", "CNY", "长院结账"
"2014-10-31", "meal", "100.00", "", "CNY", "100.00", "CNY", ""
"2014-10-31", "salary", "", "35.00", "CNY", "35.00", "CNY", ""
"2014-10-30", "salary", "", "12300.00", "CNY", "12300.00", "CNY", ""
"2014-10-30", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-10-30", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-10-29", "entertain", "120.00", "", "CNY", "120.00", "CNY", ""
"2014-10-28", "people", "430.00", "", "CNY", "430.00", "CNY", "出差礼品"
"2014-10-27", "meal", "3.00", "", "CNY", "3.00", "CNY", ""
"2014-10-26", "house-commodity", "280.00", "", "CNY", "280.00", "CNY", "日常"
"2014-10-25", "meal", "70.00", "", "CNY", "70.00", "CNY", ""
"2014-10-25", "kid", "100.00", "", "CNY", "100.00", "CNY", "timo寄养"
"2014-10-24", "meal", "140.00", "", "CNY", "140.00", "CNY", ""
"2014-10-23", "traffic-flight", "3180.00", "", "CNY", "3180.00", "CNY", "长春往返机票"
"2014-10-22", "traffic-commute", "13.00", "", "CNY", "13.00", "CNY", ""
"2014-10-21", "meal", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-10-21", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-10-21", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-10-21", "traffic-commute", "8.00", "", "CNY", "8.00", "CNY", ""
"2014-10-20", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-10-20", "kid", "100.00", "", "CNY", "100.00", "CNY", "Timo食物"
"2014-10-19", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-10-19", "entertain", "44.00", "", "CNY", "44.00", "CNY", ""
"2014-10-18", "entertain", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-10-17", "dress", "600.00", "", "CNY", "600.00", "CNY", ""
"2014-10-17", "meal", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-10-17", "skincare", "100.00", "", "CNY", "100.00", "CNY", "修眉卡"
"2014-10-16", "meal", "22.00", "", "CNY", "22.00", "CNY", ""
"2014-10-16", "dress", "159.00", "", "CNY", "159.00", "CNY", "miffy"
"2014-10-16", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-10-15", "parent", "350.00", "", "CNY", "350.00", "CNY", "妈妈洗面奶刷的医保"
"2014-10-15", "salary", "", "660.00", "CNY", "660.00", "CNY", ""
"2014-10-14", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-10-13", "dress", "95.00", "", "CNY", "95.00", "CNY", ""
"2014-10-12", "meal", "85.00", "", "CNY", "85.00", "CNY", ""
"2014-10-12", "art-movie", "60.00", "", "CNY", "60.00", "CNY", "电影"
"2014-10-11", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-10-10", "meal", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-10-06", "entertain", "80.00", "", "CNY", "80.00", "CNY", ""
"2014-10-01", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-28", "house-commodity", "190.00", "", "CNY", "190.00", "CNY", ""
"2014-09-28", "traffic-commute", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-09-28", "skincare", "50.00", "", "CNY", "50.00", "CNY", "指甲"
"2014-09-27", "meal", "44.00", "", "CNY", "44.00", "CNY", ""
"2014-09-27", "meal", "46.00", "", "CNY", "46.00", "CNY", ""
"2014-09-27", "house-commodity", "180.00", "", "CNY", "180.00", "CNY", "吹风"
"2014-09-26", "dress", "120.00", "", "CNY", "120.00", "CNY", ""
"2014-09-25", "entertain", "250.00", "", "CNY", "250.00", "CNY", ""
"2014-09-25", "meal", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-09-24", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-09-24", "traffic-commute", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-09-23", "salary", "", "4891.00", "CNY", "4891.00", "CNY", ""
"2014-09-23", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-23", "meal", "45.00", "", "CNY", "45.00", "CNY", ""
"2014-09-22", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-09-22", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-22", "entertain", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-09-21", "entertain", "58.00", "", "CNY", "58.00", "CNY", ""
"2014-09-20", "meal", "60.00", "", "CNY", "60.00", "CNY", ""
"2014-09-20", "entertain", "36.00", "", "CNY", "36.00", "CNY", ""
"2014-09-20", "vehicle-oil", "150.00", "", "CNY", "150.00", "CNY", "油费"
"2014-09-20", "entertain", "46.00", "", "CNY", "46.00", "CNY", ""
"2014-09-19", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-19", "meal", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-09-18", "meal", "10.00", "", "CNY", "10.00", "CNY", ""
"2014-09-17", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-09-16", "meal", "25.00", "", "CNY", "25.00", "CNY", ""
"2014-09-16", "entertain", "44.00", "", "CNY", "44.00", "CNY", ""
"2014-09-16", "meal", "14.00", "", "CNY", "14.00", "CNY", ""
"2014-09-15", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-14", "entertain", "36.00", "", "CNY", "36.00", "CNY", ""
"2014-09-13", "entertain", "35.00", "", "CNY", "35.00", "CNY", ""
"2014-09-13", "meal", "64.00", "", "CNY", "64.00", "CNY", ""
"2014-09-11", "dress-bag", "480.00", "", "CNY", "480.00", "CNY", "包包"
"2014-09-11", "salary", "", "2400.00", "CNY", "2400.00", "CNY", ""
"2014-09-10", "dress-bag", "1650.00", "", "CNY", "1650.00", "CNY", "包包"
"2014-09-09", "government", "1160.00", "", "CNY", "1160.00", "CNY", "签证"
"2014-09-08", "entertain", "95.00", "", "CNY", "95.00", "CNY", ""
"2014-09-08", "entertain", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-09-07", "meal", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-09-06", "snack", "95.00", "", "CNY", "95.00", "CNY", "零食"
"2014-09-06", "work", "600.00", "", "CNY", "600.00", "CNY", "花姐红包"
"2014-09-05", "comm.-telephone", "100.00", "", "CNY", "100.00", "CNY", "话费"
"2014-09-05", "dress-hair", "30.00", "", "CNY", "30.00", "CNY", "洗发"
"2014-09-05", "traffic-commute", "15.00", "", "CNY", "15.00", "CNY", ""
"2014-09-04", "vehicle-oil", "200.00", "", "CNY", "200.00", "CNY", "油费"
"2014-09-04", "snack", "105.00", "", "CNY", "105.00", "CNY", "零食"
"2014-09-02", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-01", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-09-01", "sport", "2600.00", "", "CNY", "2600.00", "CNY", "Gym"
"2014-09-01", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-31", "entertain", "80.00", "", "CNY", "80.00", "CNY", ""
"2014-08-31", "meal", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-08-30", "kid", "30.00", "", "CNY", "30.00", "CNY", "timo 食物"
"2014-08-30", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-30", "meal", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-08-28", "art-show", "160.00", "", "CNY", "160.00", "CNY", "周云蓬票"
"2014-08-28", "traffic-commute", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-08-28", "meal", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-08-27", "meal", "230.00", "", "CNY", "230.00", "CNY", "小南国"
"2014-08-26", "salary", "", "800.00", "CNY", "800.00", "CNY", ""
"2014-08-26", "salary", "", "4900.00", "CNY", "4900.00", "CNY", ""
"2014-08-24", "sport", "280.00", "", "CNY", "280.00", "CNY", "泳衣"
"2014-08-23", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-22", "snack", "73.00", "", "CNY", "73.00", "CNY", "卤菜"
"2014-08-21", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-21", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-20", "meal", "40.00", "", "CNY", "40.00", "CNY", ""
"2014-08-20", "traffic-commute", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-19", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-18", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-16", "parent", "785.00", "", "CNY", "785.00", "CNY", "见邱先生奶奶的小礼物"
"2014-08-16", "dress-hair", "68.00", "", "CNY", "68.00", "CNY", "吹头发"
"2014-08-15", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-14", "kid", "105.00", "", "CNY", "105.00", "CNY", "Timo用品"
"2014-08-13", "snack", "150.00", "", "CNY", "150.00", "CNY", "零食"
"2014-08-12", "meal", "5.00", "", "CNY", "5.00", "CNY", ""
"2014-08-11", "traffic-commute", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-11", "salary", "", "1600.00", "CNY", "1600.00", "CNY", ""
"2014-08-10", "entertain", "85.00", "", "CNY", "85.00", "CNY", ""
"2014-08-09", "meal", "50.00", "", "CNY", "50.00", "CNY", ""
"2014-08-08", "meal", "200.00", "", "CNY", "200.00", "CNY", ""
"2014-08-08", "dress", "450.00", "", "CNY", "450.00", "CNY", ""
"2014-08-07", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-06", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-05", "meal", "42.00", "", "CNY", "42.00", "CNY", ""
"2014-08-05", "snack", "65.00", "", "CNY", "65.00", "CNY", "Cafe"
"2014-08-05", "dress", "100.00", "", "CNY", "100.00", "CNY", ""
"2014-08-05", "dress", "100.00", "", "CNY", "100.00", "CNY", "Under"
"2014-08-05", "meal", "100.00", "", "CNY", "100.00", "CNY", "充饭卡"
"2014-08-05", "house", "70.00", "", "CNY", "70.00", "CNY", "小熊打蛋器"
"2014-08-04", "meal", "80.00", "", "CNY", "80.00", "CNY", "宵夜"
"2014-08-04", "meal", "20.00", "", "CNY", "20.00", "CNY", ""
"2014-08-04", "snack", "40.00", "", "CNY", "40.00", "CNY", "Fruit"
"2014-08-03", "skincare", "810.00", "", "CNY", "810.00", "CNY", "Fancl"
"2014-08-03", "kid", "50.00", "", "CNY", "50.00", "CNY", "Timo's meal"
"2014-08-03", "meal", "30.00", "", "CNY", "30.00", "CNY", ""
"2014-08-02", "tax", "", "4200.00", "CNY", "4200.00", "CNY", "租金 实收6800有1700为押金给爸妈2500"
"2014-08-02", "skack", "65.00", "", "CNY", "65.00", "CNY", "Fresh"
"2014-08-01", "meal", "180.00", "", "CNY", "180.00", "CNY", "和巧、蕾吃黑门烤肉"
